#WRname  iseg  wellnum  welllay  wellrow  wellcol  startyr  dpt  swu  swufrac   pctsup  swfrfrac  swfr  welleff  realwell  wryr  source  desc  row  col  acres
            662           1050              NA              NA              NA              NA              NA  .030572740    5.63122E-4   .815156736840                 NA     .7713421368400  .1143565600              NA             NA      1888    BrocklissSlough    acres=69.86    99    12    69.86
            663            705             300               3             102              19            1976  6.52364E-4    .008493099   .837036463160     .085025469474     .9796131578900  .0633533516  .0475050357890      APP-53720     1857    BrocklissSlough    acres=47.54    95    12    47.54
            664            664              NA              NA              NA              NA              NA  5.56929E-4    .004558517   .824120526320                 NA     .8572817157900  .9999016421              NA             NA      1852    BrocklissSlough    acres=41.41    75    12    41.41
            665            679              NA              NA              NA              NA              NA  .028900724    .095244439   .821821231580                 NA     1.018341052600  .0581218611              NA             NA      1855    BrocklissSlough    acres=39.18    79    11    39.18
            666           1156              NA              NA              NA              NA              NA  .007471216    .007373525   .896898357890                 NA     .8419825157900  .2707257158              NA             NA      1914    BrocklissSlough    acres=64.01    78    9    64.01
            667           1109              NA              NA              NA              NA              NA  2.23800E-4    .033621041   .732692842110                 NA     .7884278736800  .5441633053              NA             NA      1896    CarsonRiver    acres=19.79    78    18    19.79
            668            784              NA              NA              NA              NA              NA  .008706869    .011013671   .785562221050                 NA     .8149734736800  .2406944105              NA             NA      1862    CarsonRiver    acres=78.03    71    18    78.03
            669            665             301               4              71              14            1975  .046922473    .001655868   .830972800000     .006851152737     .8944278736800  .9996391895  .5540255052600      APP-72196     1852    CarsonRiver    acres=18.8    70    15    18.8
            670            758             302               4              71              14            1975  .047913768    .001426064   .809930905260     .222487136840     .9220975368400  .9250670211  .4762689263200      APP-72196     1860    CarsonRiver    acres=27.95    68    15    27.95
            671            883             303               4              66              17            1958  2.89193E-4    .003086508   .817571336840     .165366652630     .8777323894700  .4222347895  .0845268147370      APP-72482     1870    CarsonRiver    acres=78.73    67    18    78.73
            671            883             304               4              66              17            1958  2.89193E-4    .003086508   .817571336840     .157559600000     .8777323894700  .4222347895  .7076885894700      APP-76697     1870    CarsonRiver    acres=78.73    67    18    78.73
            671            883             305               4              69              16            1958  2.89193E-4    .003086508   .817571336840     .075929727368     .8777323894700  .4222347895  .9316058000000      APP-77210     1870    CarsonRiver    acres=78.73    67    18    78.73
            671            883             306               3              65              25            1958  2.89193E-4    .003086508   .817571336840     .544901126320     .8777323894700  .4222347895  .7186184842100      APP-53450     1870    CarsonRiver    acres=78.73    67    18    78.73
            672            681             307               4              71              14            1975  1.51752E-4    .025999643   .788158357890     .068301138947     .7783804947400  .1423982105  .8531199789500      APP-72196     1856    CarsonRiver    acres=121.79    68    14    121.79
            674            666              NA              NA              NA              NA              NA  .003184757    .010245839   .764850231580                 NA     .8036175894700  .6062391263              NA             NA      1852    CarsonRiver    acres=76.28    61    16    76.28
            675            759              NA              NA              NA              NA              NA  .162955074    .077547652   .929502694740                 NA     .8236655789500  .1334670526              NA             NA      1860    CarsonRiver    acres=15.6    59    15    15.6
            676            667              NA              NA              NA              NA              NA  .092689097    .022160669   .747998136840                 NA     1.002147326300  .1103767979              NA             NA      1852    CarsonRiver    acres=49.49    56    19    49.49
            677            732              NA              NA              NA              NA              NA  .005189368    .020660107   .791298926320                 NA     1.010801052600  .6334635474              NA             NA      1858    CarsonRiver    acres=27.8    57    16    27.8
            678            760              NA              NA              NA              NA              NA  1.15901E-4    .021442476   .833606768420                 NA     .8494248315800  .0440571495              NA             NA      1860    CarsonRiver    acres=17.79    58    18    17.79
            679            785             308               4              52              21            1928  .001613163    .064672633   .795390557890     .111736126320     .9198571684200  .1058206274  .1075656894700      APP-08771     1862    CarsonRiver    acres=285.98    50    23    285.98
            679            785             309               4              50              17            1928  .001613163    .064672633   .795390557890     .094655208421     .9198571684200  .1058206274  .6170232842100      APP-53452     1862    CarsonRiver    acres=285.98    50    23    285.98
            680            772              NA              NA              NA              NA              NA  .054620336    .013745623   .843131473680                 NA     .8298238631600  .0245022568              NA             NA      1861    CarsonRiver    acres=282.04    44    32    282.04
            681            761              NA              NA              NA              NA              NA  .036067027    .002631336   .798729778950                 NA     .8941020947400  .4574354842              NA             NA      1860    CarsonRiver    acres=117.89    19    53    117.89
            682            786              NA              NA              NA              NA              NA  4.38967E-4    .006140198   .812687715790                 NA     .7805023684200  .2086867158              NA             NA      1862    CarsonRiver    acres=130.07    30    49    130.07
            683            799              NA              NA              NA              NA              NA  .027449848    .005261214   .791995273680                 NA     .9653861789500  .7293770316              NA             NA      1863    CarsonRiver    acres=114.53    36    44    114.53
            684            852              NA              NA              NA              NA              NA  1.30947E-4    .001392610   .781346684210                 NA     .8714365052600  .9088949684              NA             NA      1865    CarsonRiver    acres=135.08    36    47    135.08
            685            893              NA              NA              NA              NA              NA  .007059468    .010958915   .790213589470                 NA     .9503769263200  .9783035368              NA             NA      1871    CarsonRiver    acres=218.12    43    46    218.12
       DCSID02            606             310               3              84              26            1977  .0012224378    5.352546E-4   1.0      .256757484210     .89291327368000  .94322458947   .9652769789500      APP-31201     900                          DCSIDW    acres=1048.61    75    24    1048.61
       DCSID03            607             311               4             100              58            1928  .0122536822    .0117831087   1.0      .055665346316     .93260843158000  .93320484211   .5851950000000      APP-69538     800                          DCSIDE    acres=1270.83    95    65    1270.83
       DCSID03            607             312               4             100              58            1928  .0122536822    .0117831087   1.0      .103255857890     .93260843158000  .93320484211   .2237816000000      APP-69537     800                          DCSIDE    acres=1270.83    95    65    1270.83
       DCSID03            607             313               4             114              65            1947  .0122536822    .0117831087   1.0      .096455381053     .93260843158000  .93320484211   .3165531578900      APP-55356     800                          DCSIDE    acres=1270.83    95    65    1270.83
       DCSID03            607             314               4             114              65            1947  .0122536822    .0117831087   1.0      .004009032000     .93260843158000  .93320484211   .1616739894700      APP-55336     800                          DCSIDE    acres=1270.83    95    65    1270.83
       DCSID03            607             315               4             101              75            1860  .0122536822    .0117831087   1.0      .093414849474     .93260843158000  .93320484211   .7321296947400   APP-55356A01     800                          DCSIDE    acres=1270.83    95    65    1270.83
       DCSID05            608             316               3             108              29            1947  .0227368884    4.039487E-4   1.0      .069196968421     .82427622105000  .26528025263   .7237567263200      APP-11853     900                          DCSIDW    acres=500.0    95    25    500
       DCSID06            609             317               4             101              75            1860  .1511393789    .0407735358   1.0      .026467111579     .88717753684000  .99974945263   .3766267684200   APP-55356A01     800                          DCSIDE    acres=3065.97    78    65    3065.97
       DCSID06            609             318               4             114              65            1947  .1511393789    .0407735358   1.0      .047125124211     .88717753684000  .99974945263   .6720830315800      APP-55356     800                          DCSIDE    acres=3065.97    78    65    3065.97
            DVN            610              NA              NA              NA              NA              NA  .021854568   .028728153   .780181852630                 NA     .8879562000000  .7086450316              NA             NA      900      SnowshoeThompson1    acres=146.07    220    49    146.07
            DVS            611              NA              NA              NA              NA              NA  4.19605E-4   .029166080   .814219368420                 NA     .8071262631600  .3672660105              NA             NA      900      SnowshoeThompson1    acres=817.11    228    32    817.11
        Daggett            612             319               4              99               7            1962  .0208645452630   .0452662389470   .8698271368400000     .5101452631600     .94307493683999999  .22553978947000  .41051307368000      APP-20250     1000     DaggettCreek    acres=252.64    99    9    252.64
        Daggett            612             320               4              97               7            1976  .0208645452630   .0452662389470   .8698271368400000     .0233655884210     .94307493683999999  .22553978947000  .32698482105000      APP-48538     1000     DaggettCreek    acres=252.64    99    9    252.64
           Fred            613              NA              NA              NA              NA              NA  8.422392E-4   .0491773116   .7701564105300                 NA     .98289413684000  .44363268421              NA             NA      1000     FredericksburgCanyon    acres=247.0    186    30    247
          Genoa            614             321               4              75               8            1800  .01742356632   .00866298168   .83749598947000     .2803051157900     1.03647663160000  .999740242110  .58833368421000     APP-V09062     1000     GenoaCanyon    acres=346.93    74    8    346.93
       IVGID06            615              NA              NA              NA              NA              NA  3.339182105E-5   .0080444117647   1.0                 NA     .90672188421000000  .21713146316000              NA             NA      900           IVGID    acres=368.06    22    14    368.06
          James            616             322               4              52              21            1928  .15465424211   .09992612526   .82120660000000     .2155677368400     .949015547370000  .140358431580  .99580792632000      APP-08771     1000     JamesCanyon    acres=541.47    49    18    541.47
          James            616             323               4              52              21            1928  .15465424211   .09992612526   .82120660000000     .0545242736840     .949015547370000  .140358431580  .29072378947000      APP-78882     1000     JamesCanyon    acres=541.47    49    18    541.47
          James            616             324               4              50              17            1928  .15465424211   .09992612526   .82120660000000     .2062829368400     .949015547370000  .140358431580  .21181453684000      APP-53452     1000     JamesCanyon    acres=541.47    49    18    541.47
          James            616             325               4              52              21            1928  .15465424211   .09992612526   .82120660000000     .1161065894700     .949015547370000  .140358431580  .40414671579000      APP-78883     1000     JamesCanyon    acres=541.47    49    18    541.47
           Jobs            617             326               3             146              17            1964  .0025863592   2.387221E-4   .8587904526300     .5891098631600     .80655981053000  .49834871579  .39117304211000      APP-78155     1000     JobsCanyon    acres=340.11    147    19    340.11
           Jobs            617             327               3             146              17            1973  .0025863592   2.387221E-4   .8587904526300     .1582839894700     .80655981053000  .49834871579  .65377361053000      APP-70897     1000     JobsCanyon    acres=340.11    147    19    340.11
         Luther            618             328               3             166              29            1969  8.92560905E-4   .099702276842   .870151568420000     .1575702105300     .8261134526300000  .4903244105300  .39476770526000      APP-61770     1000     LutherCanyon    acres=271.74    163    26    271.74
         Luther            618             329               3             166              29            1964  8.92560905E-4   .099702276842   .870151568420000     .0532008947370     .8261134526300000  .4903244105300  .52634851579000      APP-61771     1000     LutherCanyon    acres=271.74    163    26    271.74
        MGSD08            619             330               4             114              65            1947  1.509357E-6   .00473898161   1.0     .167697505260      .84054516842000  .50014268421  .0987398157890      APP-55356      1000                    DCSIDW    acres=2194.44    81    33    2194.44
        MGSD08            619             331               3              98              39            1860  1.509357E-6   .00473898161   1.0     .065171888421      .84054516842000  .50014268421  1.099767789500     APP-84862T      1000                    DCSIDW    acres=2194.44    81    33    2194.44
             ML            620             332               4             186              67            1936  2.9274E-6   .02635739   .84956475789     .02225427158     .813927547370  .116056063  .103324330530      APP-67157     1000     MudLakeOutlet    acres=234.96    183    66    234.96
        MillerN            621             333               3             155              16            1960  .0014612856842   .0076075976842   .8300984736800000     .1830094421100     .97375244211000000  .07808556105300  .13384947368000      APP-24201     1000     MillerSpringsN    acres=339.14    155    20    339.14
        MillerS            622             334               3             161              22            1976  .0192866073680   .0223088484210   .8554184526300000     .0937672800000     .81425224211000002  .16600564211000  .23359145263000      APP-76807     1000     MillerSpringsS    acres=379.94    159    23    379.94
       Monument            623             335               3             125               9            1973  6.7970021053E-5   .06953698105300   .93960638946999997     .0342901052630     .969243568420000035  .183892031580000  .50980225263000      APP-27331     1000     MonumentCreek    acres=284.33    126    12    284.33
       Monument            623             336               3             128              10            1948  6.7970021053E-5   .06953698105300   .93960638946999997     .2166129789500     .969243568420000035  .183892031580000  .95252443158000      APP-12532     1000     MonumentCreek    acres=284.33    126    12    284.33
           Mott            624              NA              NA              NA              NA              NA  .0038220311   .0342156821   .8447213578900                 NA     .90353730526000  .23235398947              NA             NA      1000     MottCanyon    acres=601.79    117    10    601.79
         NVWWTP            625              NA              NA              NA              NA              NA  .011754095789   .00812326237520   1.0                 NA     .8889551684200000  .4467845578900              NA             NA      900    NVWWTP    acres=937.5    31    56    937.5
       STPUD09            626              NA              NA              NA              NA              NA  4.850209474E-4   .0443237755900   1.0                NA     .87022402104999996  .45971777895000              NA             NA      900           STPUD    acres=2332.46    192    38    2332.46
      STPUDDVS            627              NA              NA              NA              NA              NA  1.0000000000E-5   9.273182957E-4   1.0                NA     .900000000000000022  .01000000000000              NA             NA      900           STPUD    acres=799.81    228    32    799.81
       Sheridan            628              NA              NA              NA              NA              NA  .00182793115790   .00732841884210   .76166612631999997                 NA     .895250484209999975  .123455852630000              NA             NA      1000     SheridanCreek    acres=461.5    140    14    461.5
         Sierra            629             337               4              66              13            1931  .003192448316   .049145486316   .836598063160000     .0519601768420     1.003140789500000  .1615763578900  .63672032632000     APP-V05080     1000     SierraCanyon    acres=243.31    66    11    243.31
         Sierra            629             338               4              71              14            1975  .003192448316   .049145486316   .836598063160000     .1215878421100     1.003140789500000  .1615763578900  .16145151579000      APP-72196     1000     SierraCanyon    acres=243.31    66    11    243.31
        Stutler            630             339               3             132              11            1960  .0789066915790   .0866632389470   .7878593684200000     .4219455157900     .95494955789000002  .76360223158000  1.0000000000000      APP-19039     1000     StutlerCanyon    acres=510.21    133    10    510.21
        Stutler            630             340               3             133              10            1969  .0789066915790   .0866632389470   .7878593684200000     .5301443578900     .95494955789000002  .76360223158000  1.0330666211000      APP-25409     1000     StutlerCanyon    acres=510.21    133    10    510.21
        Stutler            630             341               3             132              11            1960  .0789066915790   .0866632389470   .7878593684200000     .0231532115790     .95494955789000002  .76360223158000  .05590018631600      APP-19170     1000     StutlerCanyon    acres=510.21    133    10    510.21
        Stutler            630             342               3             134              11            1962  .0789066915790   .0866632389470   .7878593684200000     .9779385578900     .95494955789000002  .76360223158000  .96828421053000      APP-20765     1000     StutlerCanyon    acres=510.21    133    10    510.21
       WaterCan            631             343               4              25               9            1953  .02710340421100   .09688449368400   .81873505263000002     .2507679052600     .890258378950000040  .993661421050000  .96234674737000      APP-15388     1000     WaterCanyon    acres=592.69    28    15    592.69
       WaterCan            631             344               4              24              18            1975  .02710340421100   .09688449368400   .81873505263000002     .2734660526300     .890258378950000040  .993661421050000  .35901244211000      APP-29703     1000     WaterCanyon    acres=592.69    28    15    592.69
       WaterCan            631             345               4              23               9            1976  .02710340421100   .09688449368400   .81873505263000002     .6202279473700     .890258378950000040  .993661421050000  1.0965535789000      APP-30352     1000     WaterCanyon    acres=592.69    28    15    592.69
       WaterCan            631             346               4              24              18            1976  .02710340421100   .09688449368400   .81873505263000002     .0931576126320     .890258378950000040  .993661421050000  .87873370526000      APP-30531     1000     WaterCanyon    acres=592.69    28    15    592.69
       WaterCan            631             347               4              29              12            1973  .02710340421100   .09688449368400   .81873505263000002     .5759287052600     .890258378950000040  .993661421050000  .61166541053000      APP-55790     1000     WaterCanyon    acres=592.69    28    15    592.69
       WaterCan            631             348               4              33              13            1973  .02710340421100   .09688449368400   .81873505263000002     .1764366210500     .890258378950000040  .993661421050000  .97698891579000      APP-27250     1000     WaterCanyon    acres=592.69    28    15    592.69
       WaterCan            631             349               4              31              14            1973  .02710340421100   .09688449368400   .81873505263000002     .1900345368400     .890258378950000040  .993661421050000  .89498131579000      APP-36393     1000     WaterCanyon    acres=592.69    28    15    592.69
       WaterCan            631             350               4              29              11            1951  .02710340421100   .09688449368400   .81873505263000002     .2121906631600     .890258378950000040  .993661421050000  1.0409805263000      APP-13896     1000     WaterCanyon    acres=592.69    28    15    592.69
       WaterCan            631             351               4              29              12            1953  .02710340421100   .09688449368400   .81873505263000002     .0843691084210     .890258378950000040  .993661421050000  .91683508421000      APP-55792     1000     WaterCanyon    acres=592.69    28    15    592.69
            fs1            632             352               4             137             123            1973  .004306242   .053044763   .906616568420     .020241388421     .9638552000000  .0495442695  .8370548421100      APP-27417     1000     PineNutCreek    acres=15.78    146    136    15.78
            fs1            632             353               4             149             139            1973  .004306242   .053044763   .906616568420     .048725545263     .9638552000000  .0495442695  .9763583368400      APP-77194     1000     PineNutCreek    acres=15.78    146    136    15.78
            fs1            632             354               4             149             140            1973  .004306242   .053044763   .906616568420     .195015273680     .9638552000000  .0495442695  1.000000000000      APP-77193     1000     PineNutCreek    acres=15.78    146    136    15.78
            fs1            632             355               4             149             140            1972  .004306242   .053044763   .906616568420     .012085794737     .9638552000000  .0495442695  .0689709631580      APP-77192     1000     PineNutCreek    acres=15.78    146    136    15.78
            fs1            632             356               4             148             140            1972  .004306242   .053044763   .906616568420     .071175120000     .9638552000000  .0495442695  .1702411473700      APP-77191     1000     PineNutCreek    acres=15.78    146    136    15.78
            fs1            632             357               4             147             136            1965  .004306242   .053044763   .906616568420     .020429681053     .9638552000000  .0495442695  .0518305915790      APP-52410     1000     PineNutCreek    acres=15.78    146    136    15.78
            fs2            633             358               4             114             105            1964  .006852617   .033240480   .795165536840     .086097265263     .7074620736800  .2289016947  .3657892631600      APP-64970     1000     PineNutCreek    acres=10.12    118    108    10.12
            fs2            633             359               4             127             115            1976  .006852617   .033240480   .795165536840     .124165136840     .7074620736800  .2289016947  .6649192631600      APP-30404     1000     PineNutCreek    acres=10.12    118    108    10.12
            fs2            633             360               4             119             112            1985  .006852617   .033240480   .795165536840     1.12916778950     .7074620736800  .2289016947  1.096602947400      APP-50403     1000     PineNutCreek    acres=10.12    118    108    10.12
            fs2            633             361               4             113              98            1977  .006852617   .033240480   .795165536840     .208462926320     .7074620736800  .2289016947  .0600899084210      APP-61760     1000     PineNutCreek    acres=10.12    118    108    10.12
            fs2            633             362               4             125             114            1976  .006852617   .033240480   .795165536840     .100004676840     .7074620736800  .2289016947  .5061317578900      APP-83888     1000     PineNutCreek    acres=10.12    118    108    10.12
            fs2            633             363               4             119             112            1985  .006852617   .033240480   .795165536840     .052049753684     .7074620736800  .2289016947  .1563688421100      APP-77660     1000     PineNutCreek    acres=10.12    118    108    10.12
            fs2            633             364               4             117             106            1964  .006852617   .033240480   .795165536840     .053193430526     .7074620736800  .2289016947  .2952216315800      APP-62836     1000     PineNutCreek    acres=10.12    118    108    10.12
            fs2            633             365               4             115             107            1964  .006852617   .033240480   .795165536840     .387195589470     .7074620736800  .2289016947  .7076352631600      APP-62834     1000     PineNutCreek    acres=10.12    118    108    10.12
            fs2            633             366               4             116             107            1964  .006852617   .033240480   .795165536840     .025833532632     .7074620736800  .2289016947  .3428637052600      APP-62835     1000     PineNutCreek    acres=10.12    118    108    10.12
            fs2            633             367               4             117             106            1964  .006852617   .033240480   .795165536840     .043056876842     .7074620736800  .2289016947  .9997809473700      APP-66902     1000     PineNutCreek    acres=10.12    118    108    10.12
            fs2            633             368               4             120             115            1985  .006852617   .033240480   .795165536840     .070227197895     .7074620736800  .2289016947  .6006998631600      APP-19601     1000     PineNutCreek    acres=10.12    118    108    10.12
        gw07862           1166             369               3             139              48            1926  .00781700284    .00714762312    1.0    1.000000000000                1.0        1.0     .99955834737000      APP-07862                         NA    NA    NA    NA    NA   NA
        gw08771           1167             370               4              52              21            1928  .00470634495    .00447551975    1.0    1.000000000000                1.0        1.0     .62768635789000      APP-08771                         NA    NA    NA    NA    NA   NA
        gw12026           1168             371               3             115              38            1947  .09425444947    .00179552538    1.0    1.000000000000                1.0        1.0     .21881517895000      APP-12026                         NA    NA    NA    NA    NA   NA
        gw14565           1169             372               4              61              65            1952  .02587070842    .01775370283    1.0    1.000000000000                1.0        1.0     .10378417053000      APP-14565                         NA    NA    NA    NA    NA   NA
        gw18095           1170             373               4             134              77            1959  .16165891579    .00319093405    1.0    1.000000000000                1.0        1.0     .57044009474000      APP-18095                         NA    NA    NA    NA    NA   NA
        gw20665           1171             374               4              33              40            1962  .01364748421    .00543407808    1.0    1.000000000000                1.0        1.0     .26036076842000      APP-20665                         NA    NA    NA    NA    NA   NA
        gw22249           1172             375               4             150              79            1964  .00256492200    .00112543025    1.0    1.000000000000                1.0        1.0     .30192743158000      APP-22249                         NA    NA    NA    NA    NA   NA
        gw22942           1173             376               4             152              75            1966  .16434274737    .00223649004    1.0    1.000000000000                1.0        1.0     .99816847368000      APP-22942                         NA    NA    NA    NA    NA   NA
        gw24674           1174             377               4             154              89            1968  .00625547232    .02153844045    1.0    1.000000000000                1.0        1.0     .16590000000000      APP-24674                         NA    NA    NA    NA    NA   NA
        gw24696           1175             378               3              61              47            1968  .14667766316    .12139752076    1.0    1.000000000000                1.0        1.0     .80634772632000      APP-24696                         NA    NA    NA    NA    NA   NA
        gw25855           1176             379               4             106             106            1964  .00398517189    .01917300365    1.0    1.000000000000                1.0        1.0     .32076502105000      APP-25855                         NA    NA    NA    NA    NA   NA
        gw26885           1177             380               4             128              88            1972  .04852916947    .00182759798    1.0    1.000000000000                1.0        1.0     .78669774737000      APP-26885                         NA    NA    NA    NA    NA   NA
        gw27767           1178             381               4              64              73            1973  .10637355368    .06129164413    1.0    1.000000000000                1.0        1.0     .69977998947000      APP-27767                         NA    NA    NA    NA    NA   NA
        gw29265           1179             382               3              80              39            1975  .02500496632    .00211353077    1.0    1.000000000000                1.0        1.0     .03682756526300      APP-29265                         NA    NA    NA    NA    NA   NA
        gw29467           1180             383               4             153              89            1975  .02315597474    .03804154322    1.0    1.000000000000                1.0        1.0     .03212106842100      APP-29467                         NA    NA    NA    NA    NA   NA
        gw29993           1181             384               4             158              86            1976  1.4039028E-4    .00860957672    1.0    1.000000000000                1.0        1.0     .97182348421000      APP-29993                         NA    NA    NA    NA    NA   NA
        gw30525           1182             385               4             151              89            1976  .00307908853    .08710486209    1.0    1.000000000000                1.0        1.0     .02030517052600      APP-30525                         NA    NA    NA    NA    NA   NA
        gw35991           1183             386               3             143              45            1926  .16483600000    .03574595353    1.0    1.000000000000                1.0        1.0     1.0170582105000      APP-35991                         NA    NA    NA    NA    NA   NA
        gw36905           1184             387               4             147              69            1988  .00199003274    .00206787724    1.0    1.000000000000                1.0        1.0     .75425254737000      APP-36905                         NA    NA    NA    NA    NA   NA
        gw37953           1185             388               4              39              38            1975  .01689207263    .00818094664    1.0    1.000000000000                1.0        1.0     .30379892632000      APP-37953                         NA    NA    NA    NA    NA   NA
        gw46632           1186             389               3              51              43            1977  .01182675368    .00180402213    1.0    1.000000000000                1.0        1.0     .56651789474000      APP-46632                         NA    NA    NA    NA    NA   NA
        gw47048           1187             390               4              51              95            1976  .00539109811    .00181506777    1.0    1.000000000000                1.0        1.0     .18897108421000      APP-47048                         NA    NA    NA    NA    NA   NA
        gw47104           1188             391               4             139              80            1961  .00132285063    .00256798202    1.0    1.000000000000                1.0        1.0     .68636131579000      APP-47104                         NA    NA    NA    NA    NA   NA
        gw49862           1189             392               3              52              56            1974  .00117569225    .02199916304    1.0    1.000000000000                1.0        1.0     .04051939263200      APP-49862                         NA    NA    NA    NA    NA   NA
        gw49863           1190             393               3              52              56            1973  9.0230444E-5    .01885575397    1.0    1.000000000000                1.0        1.0     .46866947368000      APP-49863                         NA    NA    NA    NA    NA   NA
        gw50047           1191             394               3             144              44            1926  .01701795474    .00756264515    1.0    1.000000000000                1.0        1.0     .14608216842000      APP-50047                         NA    NA    NA    NA    NA   NA
        gw53264           1192             395               4             146              55            1966  .00108476164    .00549999417    1.0    1.000000000000                1.0        1.0     .40241771579000      APP-53264                         NA    NA    NA    NA    NA   NA
        gw53452           1193             396               4              50              17            1928  .15106792632    .03086114341    1.0    1.000000000000                1.0        1.0     .87919727368000      APP-53452                         NA    NA    NA    NA    NA   NA
        gw53593           1194             397               3              50              43            1989  .16483600000    .01710732758    1.0    1.000000000000                1.0        1.0     .15774735789000      APP-53593                         NA    NA    NA    NA    NA   NA
        gw53818           1195             398               3              39              40            1975  .00365948916    .01121468604    1.0    1.000000000000                1.0        1.0     .42598110526000      APP-53818                         NA    NA    NA    NA    NA   NA
        gw53869           1196             399               4             103              68            1965  5.7446436E-4    .00557063492    1.0    1.000000000000                1.0        1.0     .55819710526000      APP-53869                         NA    NA    NA    NA    NA   NA
        gw54185           1197             400               4              88              80            1977  .01251574105    .00214953426    1.0    1.000000000000                1.0        1.0     .42610335789000      APP-54185                         NA    NA    NA    NA    NA   NA
        gw55356           1198             401               4             114              65            1947  .00274935905    5.8351459E-4    1.0    1.000000000000                1.0        1.0     .57601409474000      APP-55356                         NA    NA    NA    NA    NA   NA
        gw55899           1199             402               3              58              48            1968  .00420165800    .00127025275    1.0    1.000000000000                1.0        1.0     .78297870526000      APP-55899                         NA    NA    NA    NA    NA   NA
        gw58531           1200             403               3              56              49            1968  6.4442873E-4    .00735423280    1.0    1.000000000000                1.0        1.0     .06163033684200      APP-58531                         NA    NA    NA    NA    NA   NA
        gw59219           1201             404               4             151              90            1976  .09393196211    .00192436250    1.0    1.000000000000                1.0        1.0     .48942151579000      APP-59219                         NA    NA    NA    NA    NA   NA
        gw60227           1202             405               4              81              85            1972  .08497476421    .01237343356    1.0    1.000000000000                1.0        1.0     .08692541473700      APP-60227                         NA    NA    NA    NA    NA   NA
        gw60228           1203             406               4              81              85            1973  .05621609579    .00186885989    1.0    1.000000000000                1.0        1.0     .14348314737000      APP-60228                         NA    NA    NA    NA    NA   NA
        gw60703           1204             407               4             151              92            1965  4.1932614E-4    .00770870370    1.0    1.000000000000                1.0        1.0     .78833589474000      APP-60703                         NA    NA    NA    NA    NA   NA
        gw61002           1205             408               3              48              43            1965  .11186638421    .00305588856    1.0    1.000000000000                1.0        1.0     .57523843158000      APP-61002                         NA    NA    NA    NA    NA   NA
        gw61887           1206             409               3             141              45            1926  .00471776032    .02233315254    1.0    1.000000000000                1.0        1.0     .61972287368000      APP-61887                         NA    NA    NA    NA    NA   NA
        gw61895           1207             410               4             117              78            1972  .00110286286    .03592104562    1.0    1.000000000000                1.0        1.0     .55612334737000      APP-61895                         NA    NA    NA    NA    NA   NA
        gw61896           1208             411               4             117              78            1973  .10967284632    .00564086471    1.0    1.000000000000                1.0        1.0     .99009597895000      APP-61896                         NA    NA    NA    NA    NA   NA
        gw61897           1209             412               4             117              78            1976  .04178397895    .00268904934    1.0    1.000000000000                1.0        1.0     .41753280000000      APP-61897                         NA    NA    NA    NA    NA   NA
        gw62169           1210             413               4              81              85            1977  .02385847158    .01486381862    1.0    1.000000000000                1.0        1.0     .39603714737000      APP-62169                         NA    NA    NA    NA    NA   NA
        gw62824           1211             414               3              48              46            1965  .12437820526    .08455978293    1.0    1.000000000000                1.0        1.0     .05487658631600      APP-62824                         NA    NA    NA    NA    NA   NA
        gw63251           1212             415               4             106              72            1973  .15130418947    .01719312934    1.0    1.000000000000                1.0        1.0     .64468666316000      APP-63251                         NA    NA    NA    NA    NA   NA
        gw63304           1213             416               4             117              78            1973  4.3807580E-4    .16745993386    1.0    1.000000000000                1.0        1.0     .66123200000000      APP-63304                         NA    NA    NA    NA    NA   NA
        gw63320           1214             417               4             143              80            1997  .00356043442    8.8379252E-4    1.0    1.000000000000                1.0        1.0     .81209124211000      APP-63320                         NA    NA    NA    NA    NA   NA
        gw63409           1215             418               3              52              38            2002  6.6864033E-5    .00436445767    1.0    1.000000000000                1.0        1.0     .17962526316000      APP-63409                         NA    NA    NA    NA    NA   NA
        gw63976           1216             419               4              76              76            1973  .05047963053    .00609584392    1.0    1.000000000000                1.0        1.0     .62411951579000      APP-63976                         NA    NA    NA    NA    NA   NA
        gw63978           1217             420               3              50              50            1973  .01570352842    .00603414179    1.0    1.000000000000                1.0        1.0     .14703143158000      APP-63978                         NA    NA    NA    NA    NA   NA
        gw63979           1218             421               3              50              50            1972  5.4544793E-4    .00494750000    1.0    1.000000000000                1.0        1.0     .99945115789000      APP-63979                         NA    NA    NA    NA    NA   NA
        gw63980           1219             422               3              50              50            1965  .02306787579    .01029760213    1.0    1.000000000000                1.0        1.0     .90971874737000      APP-63980                         NA    NA    NA    NA    NA   NA
        gw64640           1220             423               4             109              72            1973  .00203997779    .02141801189    1.0    1.000000000000                1.0        1.0     .54683085263000      APP-64640                         NA    NA    NA    NA    NA   NA
        gw64850           1221             424               3              51              43            1977  .00314955653    .00334579082    1.0    1.000000000000                1.0        1.0     .21784706316000      APP-64850                         NA    NA    NA    NA    NA   NA
