,wrname,row,col,cell_acres,wr_acres,pct_cell_irr
514,532-533,193,43,6.7789364,72.2728958,0.9761668
515,532-533,193,44,0.5821708,72.2728958,0.0838326
516,532-533,194,42,6.0832534,72.2728958,0.8759885
517,532-533,194,43,6.9444447,72.2728958,1.0
518,532-533,194,44,0.8526806,72.2728958,0.122786
519,532-533,195,41,0.5734966,72.2728958,0.0825835
520,532-533,195,42,5.9778047,72.2728958,0.8608038
521,532-533,195,43,6.7060242,72.2728958,0.9656675
522,532-533,195,44,1.0660914,72.2728958,0.1535172
523,532-533,196,43,5.3811035,72.2728958,0.7748789
524,532-533,196,44,0.8268297,72.2728958,0.1190635
525,532-533,197,42,0.3667978,72.2728958,0.0528189
526,532-533,197,43,6.8882394,72.2728958,0.9919065
527,532-533,197,44,0.7088603,72.2728958,0.1020759
528,532-533,198,42,0.4186016,72.2728958,0.0602786
529,532-533,198,43,2.5192482,72.2728958,0.3627717
530,532-533,198,44,0.2377082,72.2728958,0.03423
531,534,195,44,0.0547028,19.2261181,0.0078772
532,534,196,44,3.2539587,19.2261181,0.4685701
533,534,197,44,4.1768866,19.2261181,0.6014717
534,534,198,43,3.0768809,19.2261181,0.4430709
535,534,198,44,3.5368545,19.2261181,0.509307
536,534,199,43,4.0856481,19.2261181,0.5883333
537,534,199,44,0.6195044,19.2261181,0.0892086
538,534,200,43,0.4185561,19.2261181,0.0602721
539,535-536,187,44,1.0135394,173.5991058,0.1459497
540,535-536,187,45,1.9140774,173.5991058,0.2756271
541,535-536,188,44,3.9581676,173.5991058,0.5699762
542,535-536,188,45,6.7987914,173.5991058,0.979026
543,535-536,188,46,2.5136714,173.5991058,0.3619687
544,535-536,189,44,5.939393,173.5991058,0.8552726
545,535-536,189,45,6.9444447,173.5991058,1.0
546,535-536,189,46,6.9121561,173.5991058,0.9953505
547,535-536,189,47,3.194345,173.5991058,0.4599857
548,535-536,189,48,0.0004957,173.5991058,7.14e-05
549,535-536,190,43,1.7281324,173.5991058,0.2488511
550,535-536,190,44,6.9275408,173.5991058,0.9975659
551,535-536,190,45,6.9444447,173.5991058,1.0
552,535-536,190,46,6.9444447,173.5991058,1.0
553,535-536,190,47,6.9444447,173.5991058,1.0
554,535-536,190,48,2.073261,173.5991058,0.2985496
555,535-536,191,43,1.9856142,173.5991058,0.2859284
556,535-536,191,44,6.9444447,173.5991058,1.0
557,535-536,191,45,6.9444447,173.5991058,1.0
558,535-536,191,46,6.9444447,173.5991058,1.0
559,535-536,191,47,6.9444447,173.5991058,1.0
560,535-536,191,48,0.8276992,173.5991058,0.1191887
561,535-536,192,43,1.6261289,173.5991058,0.2341626
562,535-536,192,44,5.5341711,173.5991058,0.7969207
563,535-536,192,45,6.9435301,173.5991058,0.9998683
564,535-536,192,46,6.9444447,173.5991058,1.0
565,535-536,192,47,4.6802444,173.5991058,0.6739552
566,535-536,192,48,0.9887328,173.5991058,0.1423775
567,535-536,193,43,0.1355782,173.5991058,0.0195233
568,535-536,193,44,3.4150631,173.5991058,0.4917691
569,535-536,193,45,6.9444447,173.5991058,1.0
570,535-536,193,46,6.2897534,173.5991058,0.9057245
571,535-536,193,47,0.563144,173.5991058,0.0810927
572,535-536,194,44,5.611464,173.5991058,0.8080508
573,535-536,194,45,6.9444447,173.5991058,1.0
574,535-536,194,46,4.5109696,173.5991058,0.6495796
575,535-536,195,44,3.2220998,173.5991058,0.4639824
576,535-536,195,45,6.5964065,173.5991058,0.9498825
577,535-536,195,46,1.2986457,173.5991058,0.187005
578,056,158,84,1.3142306,1.987541,0.1892492
579,056,158,85,0.0359629,1.987541,0.0051787
580,056,159,84,0.5351595,1.987541,0.077063
581,056,159,85,0.1021885,1.987541,0.0147151
582,057A,153,84,1.7901915,97.0678558,0.2577876
583,057A,153,85,4.0163779,97.0678558,0.5783584
584,057A,153,86,4.4547291,97.0678558,0.641481
585,057A,153,87,1.4514962,97.0678558,0.2090155
586,057A,154,84,3.8694782,97.0678558,0.5572048
587,057A,154,85,6.9444447,97.0678558,1.0
588,057A,154,86,6.9444447,97.0678558,1.0
589,057A,154,87,5.6071234,97.0678558,0.8074257
590,057A,155,84,3.675535,97.0678558,0.529277
591,057A,155,85,6.9444447,97.0678558,1.0
592,057A,155,86,6.9444447,97.0678558,1.0
593,057A,155,87,5.0496707,97.0678558,0.7271526
594,057A,156,84,3.5522704,97.0678558,0.5115269
595,057A,156,85,6.9444447,97.0678558,1.0
596,057A,156,86,6.8010249,97.0678558,0.9793476
597,057A,156,87,1.2363019,97.0678558,0.1780275
598,057A,157,84,2.6768882,97.0678558,0.3854719
599,057A,157,85,6.8866239,97.0678558,0.9916738
600,057A,157,86,3.581347,97.0678558,0.515714
601,057A,158,84,2.4590185,97.0678558,0.3540986
602,057A,158,85,4.7505713,97.0678558,0.6840823
603,057A,158,86,0.1788302,97.0678558,0.0257516
604,057A,159,85,0.3081583,97.0678558,0.0443748
605,058A,148,87,3.4308214,99.7207642,0.4940383
606,058A,148,88,4.9935026,99.7207642,0.7190644
607,058A,148,89,1.6804949,99.7207642,0.2419913
608,058A,149,85,0.8833326,99.7207642,0.1271999
609,058A,149,86,1.0399634,99.7207642,0.1497547
610,058A,149,87,6.7010808,99.7207642,0.9649556
611,058A,149,88,6.9293904,99.7207642,0.9978322
612,058A,149,89,1.0373311,99.7207642,0.1493757
613,058A,150,85,0.6279793,99.7207642,0.090429
614,058A,150,86,4.4337182,99.7207642,0.6384555
615,058A,150,87,6.9444447,99.7207642,1.0
616,058A,150,88,5.7381096,99.7207642,0.8262878
617,058A,151,85,2.608218,99.7207642,0.3755834
618,058A,151,86,5.3783455,99.7207642,0.7744818
619,058A,151,87,6.9444447,99.7207642,1.0
620,058A,151,88,4.2090912,99.7207642,0.6061091
621,058A,152,85,1.3602654,99.7207642,0.1958782
622,058A,152,86,4.2988887,99.7207642,0.61904
623,058A,152,87,6.9444447,99.7207642,1.0
624,058A,152,88,4.371613,99.7207642,0.6295123
625,058A,153,86,1.2766637,99.7207642,0.1838396
626,058A,153,87,5.4929481,99.7207642,0.7909845
627,058A,153,88,4.6191077,99.7207642,0.6651515
628,058A,154,87,1.3054143,99.7207642,0.1879797
629,058A,154,88,5.472724,99.7207642,0.7880722
630,058A,155,88,0.9984285,99.7207642,0.1437737
631,059,159,83,0.4675792,6.2327199,0.0673314
632,059,159,84,2.932349,6.2327199,0.4222583
633,059,159,85,0.3434863,6.2327199,0.049462
634,059,160,84,0.6248305,6.2327199,0.0899756
635,059,160,85,1.8478217,6.2327199,0.2660863
636,059,161,85,0.0166538,6.2327199,0.0023981
637,060,158,83,1.0402571,12.5040255,0.149797
638,060,159,82,0.5240159,12.5040255,0.0754583
639,060,159,83,5.8531537,12.5040255,0.8428541
640,060,159,84,0.5436462,12.5040255,0.0782851
641,060,160,83,0.6831215,12.5040255,0.0983695
642,060,160,84,2.6309745,12.5040255,0.3788603
643,060,160,85,0.4387387,12.5040255,0.0631784
644,060,161,84,0.5475991,12.5040255,0.0788543
645,060,161,85,0.2425184,12.5040255,0.0349226
646,061,150,78,0.9547811,38.3757629,0.1374885
647,061,150,79,0.503199,38.3757629,0.0724607
648,061,151,78,4.8261366,38.3757629,0.6949637
649,061,151,79,3.0620205,38.3757629,0.440931
650,061,152,78,3.9987452,38.3757629,0.5758193
651,061,152,79,4.0168004,38.3757629,0.5784193
652,061,152,80,0.2307857,38.3757629,0.0332331
653,061,153,78,2.9672132,38.3757629,0.4272787
654,061,153,79,6.9444447,38.3757629,1.0
655,061,153,80,1.357259,38.3757629,0.1954453
656,061,154,78,0.5694451,38.3757629,0.0820001
657,061,154,79,6.2933378,38.3757629,0.9062406
658,061,154,80,0.8592306,38.3757629,0.1237292
659,061,155,79,1.2939565,38.3757629,0.1863297
660,061,155,80,0.4984061,38.3757629,0.0717705
661,063,149,73,0.1507787,162.1254272,0.0217121
662,063,149,74,0.2242474,162.1254272,0.0322916
663,063,150,74,1.6349002,162.1254272,0.2354256
664,063,151,74,3.5824163,162.1254272,0.5158679
665,063,151,75,0.0491439,162.1254272,0.0070767
666,063,152,74,3.142504,162.1254272,0.4525206
667,063,152,75,5.3275089,162.1254272,0.7671613
668,063,152,76,1.5645636,162.1254272,0.2252972
669,063,153,74,0.2612324,162.1254272,0.0376175
670,063,153,75,5.3200932,162.1254272,0.7660934
671,063,153,76,6.4500003,162.1254272,0.9288
672,063,153,77,0.5612225,162.1254272,0.080816
673,063,154,75,0.4449099,162.1254272,0.064067
674,063,154,76,5.9089189,162.1254272,0.8508843
675,063,154,77,3.417197,162.1254272,0.4920764
676,063,155,76,3.9548929,162.1254272,0.5695046
677,063,155,77,4.0755811,162.1254272,0.5868837
678,063,155,78,0.080282,162.1254272,0.0115606
679,063,155,79,0.5097901,162.1254272,0.0734098
680,063,156,76,2.8997841,162.1254272,0.4175689
681,063,156,77,6.9173822,162.1254272,0.996103
682,063,156,78,5.8173838,162.1254272,0.8377033
683,063,156,79,6.7985492,162.1254272,0.9789911
684,063,156,80,5.3933496,162.1254272,0.7766423
685,063,156,81,2.5667157,162.1254272,0.3696071
686,063,157,76,1.5154643,162.1254272,0.2182269
687,063,157,77,6.9444447,162.1254272,1.0
688,063,157,78,6.9444447,162.1254272,1.0
689,063,157,79,6.9444447,162.1254272,1.0
690,063,157,80,6.9444447,162.1254272,1.0
691,063,157,81,5.4259729,162.1254272,0.7813401
692,063,158,76,0.2898357,162.1254272,0.0417363
693,063,158,77,6.5214767,162.1254272,0.9390926
694,063,158,78,6.9444447,162.1254272,1.0
695,063,158,79,6.9444447,162.1254272,1.0
696,063,158,80,6.9444447,162.1254272,1.0
697,063,158,81,6.8255415,162.1254272,0.982878
698,063,158,82,0.525022,162.1254272,0.0756032
699,063,159,77,1.7203087,162.1254272,0.2477244
700,063,159,78,3.5744634,162.1254272,0.5147227
701,063,159,79,2.4106066,162.1254272,0.3471273
702,063,159,80,3.1598926,162.1254272,0.4550245
703,063,159,81,2.9732366,162.1254272,0.4281461
704,063,159,82,1.5191481,162.1254272,0.2187573
705,064,146,76,1.1462624,104.5396042,0.1650618
706,064,146,77,1.5252652,104.5396042,0.2196382
707,064,147,76,1.825835,104.5396042,0.2629202
708,064,147,77,6.2483487,104.5396042,0.8997622
709,064,147,78,0.5022386,104.5396042,0.0723224
710,064,148,75,0.8085408,104.5396042,0.1164299
711,064,148,76,3.1899695,104.5396042,0.4593556
712,064,148,77,5.8041143,104.5396042,0.8357925
713,064,149,75,3.698458,104.5396042,0.5325779
714,064,149,76,6.9444447,104.5396042,1.0
715,064,149,77,3.4994528,104.5396042,0.5039212
716,064,150,75,5.3328557,104.5396042,0.7679312
717,064,150,76,6.9444447,104.5396042,1.0
718,064,150,77,3.0946529,104.5396042,0.44563
719,064,150,78,0.8419279,104.5396042,0.1212376
720,064,151,75,3.6418478,104.5396042,0.5244261
721,064,151,76,6.9444447,104.5396042,1.0
722,064,151,77,6.5490618,104.5396042,0.9430649
723,064,151,78,1.1765507,104.5396042,0.1694233
724,064,152,75,0.5182267,104.5396042,0.0746246
725,064,152,76,5.3798809,104.5396042,0.7747028
726,064,152,77,6.9444447,104.5396042,1.0
727,064,152,78,2.9456992,104.5396042,0.4241807
728,064,153,76,0.494444,104.5396042,0.0711999
729,064,153,77,6.3832221,104.5396042,0.919184
730,064,153,78,3.9772313,104.5396042,0.5727213
731,064,154,77,2.8140621,104.5396042,0.4052249
732,064,154,78,4.7382607,104.5396042,0.6823096
733,064,155,77,0.0653331,104.5396042,0.009408
734,064,155,78,0.5599973,104.5396042,0.0806396
735,065,147,77,0.0265929,40.8600883,0.0038294
736,065,147,78,3.8097026,40.8600883,0.5485972
737,065,147,79,2.2982025,40.8600883,0.3309412
738,065,148,77,1.1403301,40.8600883,0.1642075
739,065,148,78,6.8037786,40.8600883,0.9797441
740,065,148,79,4.3802071,40.8600883,0.6307498
741,065,149,77,3.4449916,40.8600883,0.4960788
742,065,149,78,6.533165,40.8600883,0.9407758
743,065,149,79,3.5550597,40.8600883,0.5119286
744,065,150,77,3.0709643,40.8600883,0.4422189
745,065,150,78,4.3597503,40.8600883,0.627804
746,065,150,79,1.4372834,40.8600883,0.2069688
747,066,146,77,2.8186016,25.6969337,0.4058786
748,066,146,78,4.4745874,25.6969337,0.6443406
749,066,146,79,3.8086455,25.6969337,0.5484449
750,066,147,77,0.6288527,25.6969337,0.0905548
751,066,147,78,2.4510462,25.6969337,0.3529507
752,066,147,79,1.9470849,25.6969337,0.2803802
753,066,148,74,0.3495716,25.6969337,0.0503383
754,066,148,75,1.0866003,25.6969337,0.1564704
755,066,149,74,1.6246862,25.6969337,0.2339548
756,066,149,75,3.2459865,25.6969337,0.467422
757,066,150,74,1.013025,25.6969337,0.1458756
758,066,150,75,1.6115887,25.6969337,0.2320688
759,066,151,74,0.0005244,25.6969337,7.55e-05
760,066,151,75,0.6361026,25.6969337,0.0915988
761,067,154,78,1.627185,4.6677799,0.2343146
762,067,154,79,0.0065835,4.6677799,0.000948
763,067,155,77,0.2017007,4.6677799,0.0290449
764,067,155,78,2.8323114,4.6677799,0.4078528
765,068,141,76,0.0997867,39.9522018,0.0143693
766,068,141,77,1.2112181,39.9522018,0.1744154
767,068,141,78,1.183823,39.9522018,0.1704705
768,068,142,76,1.0525241,39.9522018,0.1515635
769,068,142,77,6.9444447,39.9522018,1.0
770,068,142,78,4.1320958,39.9522018,0.5950218
771,068,143,76,1.1542073,39.9522018,0.1662059
772,068,143,77,6.9444447,39.9522018,1.0
773,068,143,78,3.8710666,39.9522018,0.5574336
774,068,144,76,1.2686162,39.9522018,0.1826807
775,068,144,77,6.9444447,39.9522018,1.0
776,068,144,78,1.3246371,39.9522018,0.1907477
777,068,145,76,0.4914033,39.9522018,0.0707621
778,068,145,77,2.7034907,39.9522018,0.3893027
779,068,145,78,0.5121324,39.9522018,0.0737471
780,069,139,76,0.6877434,40.1781998,0.099035
781,069,139,77,5.8347521,40.1781998,0.8402043
782,069,139,78,5.619329,40.1781998,0.8091834
783,069,139,79,0.7656812,40.1781998,0.1102581
784,069,140,76,0.8777163,40.1781998,0.1263911
785,069,140,77,6.9444447,40.1781998,1.0
786,069,140,78,6.9444447,40.1781998,1.0
787,069,140,79,0.7470559,40.1781998,0.1075761
788,069,141,76,0.8594296,40.1781998,0.1237579
789,069,141,77,5.7332263,40.1781998,0.8255846
790,069,141,78,4.8248839,40.1781998,0.6947833
791,069,141,79,0.3394991,40.1781998,0.0488879
792,070,136,74,0.1290784,113.1941833,0.0185873
793,070,136,75,1.8376929,113.1941833,0.2646278
794,070,136,76,1.5538824,113.1941833,0.2237591
795,070,136,77,1.2669058,113.1941833,0.1824344
796,070,136,78,0.2975707,113.1941833,0.0428502
797,070,137,74,0.0122896,113.1941833,0.0017697
798,070,137,75,6.2841349,113.1941833,0.9049154
799,070,137,76,6.9444447,113.1941833,1.0
800,070,137,77,6.9444447,113.1941833,1.0
801,070,137,78,4.3442121,113.1941833,0.6255665
802,070,138,75,4.5908933,113.1941833,0.6610886
803,070,138,76,6.9444447,113.1941833,1.0
804,070,138,77,6.9444447,113.1941833,1.0
805,070,138,78,6.9253964,113.1941833,0.9972571
806,070,138,79,3.2321322,113.1941833,0.465427
807,070,138,80,0.0022167,113.1941833,0.0003192
808,070,139,75,2.8484712,113.1941833,0.4101799
809,070,139,76,6.256701,113.1941833,0.9009649
810,070,139,77,1.1096923,113.1941833,0.1597957
811,070,139,78,1.3251154,113.1941833,0.1908166
812,070,139,79,5.3092208,113.1941833,0.7645278
813,070,140,75,0.0044913,113.1941833,0.0006467
814,070,140,76,0.6825465,113.1941833,0.0982867
815,070,140,79,3.99347,113.1941833,0.5750597
816,070,141,78,0.9357376,113.1941833,0.1347462
817,070,141,79,5.2458019,113.1941833,0.7553955
818,070,141,80,0.5678861,113.1941833,0.0817756
819,070,142,78,2.8123488,113.1941833,0.4049782
820,070,142,79,6.9444447,113.1941833,1.0
821,070,142,80,3.4222085,113.1941833,0.492798
822,070,143,78,2.8971522,113.1941833,0.4171899
823,070,143,79,6.8937712,113.1941833,0.992703
824,070,143,80,3.637388,113.1941833,0.5237839
825,070,144,79,0.007142,113.1941833,0.0010285
826,070,144,80,0.0463995,113.1941833,0.0066815
827,071,143,78,0.1761235,31.8207569,0.0253618
828,071,143,79,0.0506732,31.8207569,0.0072969
829,071,144,78,5.562747,31.8207569,0.8010356
830,071,144,79,6.9373026,31.8207569,0.9989716
831,071,144,80,4.0587807,31.8207569,0.5844644
832,071,145,78,3.5592892,31.8207569,0.5125377
833,071,145,79,5.7211013,31.8207569,0.8238386
834,071,145,80,1.8653957,31.8207569,0.268617
835,071,146,78,1.8364871,31.8207569,0.2644541
836,071,146,79,1.9389867,31.8207569,0.2792141
837,072,131,73,0.7357622,66.6846924,0.1059498
838,072,131,74,0.2984041,66.6846924,0.0429702
839,072,132,73,2.851398,66.6846924,0.4106013
840,072,132,74,3.1838,66.6846924,0.4584672
841,072,133,73,3.4186292,66.6846924,0.4922826
842,072,133,74,3.4553437,66.6846924,0.4975695
843,072,134,73,3.8534873,66.6846924,0.5549021
844,072,134,74,5.8316607,66.6846924,0.8397592
845,072,134,75,4.6589894,66.6846924,0.6708945
846,072,134,76,3.4611571,66.6846924,0.4984066
847,072,135,73,2.2928452,66.6846924,0.3301697
848,072,135,74,6.9444447,66.6846924,1.0
849,072,135,75,6.9444447,66.6846924,1.0
850,072,135,76,6.4654336,66.6846924,0.9310225
851,072,136,73,0.1009465,66.6846924,0.0145363
852,072,136,74,2.2662852,66.6846924,0.3263451
853,072,136,75,5.0994983,66.6846924,0.7343277
854,072,136,76,4.8221588,66.6846924,0.6943909
855,073,132,74,0.2821265,22.7827091,0.0406262
856,073,133,74,3.3150151,22.7827091,0.4773622
857,073,133,75,2.4765537,22.7827091,0.3566237
858,073,133,76,0.4824345,22.7827091,0.0694706
859,073,134,74,1.1127836,22.7827091,0.1602408
860,073,134,75,2.285455,22.7827091,0.3291055
861,073,134,76,1.3708025,22.7827091,0.1973956
862,073,134,77,0.6868055,22.7827091,0.0989
863,073,135,76,0.4790109,22.7827091,0.0689776
864,073,135,77,4.6438465,22.7827091,0.6687139
865,073,136,76,0.5663599,22.7827091,0.0815558
866,073,136,77,5.0815196,22.7827091,0.7317388
867,074,119,71,0.7954519,305.2070923,0.1145451
868,074,119,72,1.0945743,305.2070923,0.1576187
869,074,119,73,1.0350631,305.2070923,0.1490491
870,074,119,74,0.5822745,305.2070923,0.0838475
871,074,119,75,0.1618614,305.2070923,0.023308
872,074,120,70,1.3578671,305.2070923,0.1955329
873,074,120,71,6.7827497,305.2070923,0.9767159
874,074,120,72,6.9444447,305.2070923,1.0
875,074,120,73,6.9444447,305.2070923,1.0
876,074,120,74,6.9444447,305.2070923,1.0
877,074,120,75,4.8158917,305.2070923,0.6934884
878,074,121,69,0.267673,305.2070923,0.0385449
879,074,121,70,5.8419127,305.2070923,0.8412355
880,074,121,71,6.9444447,305.2070923,1.0
881,074,121,72,6.9444447,305.2070923,1.0
882,074,121,73,6.9444447,305.2070923,1.0
883,074,121,74,6.9444447,305.2070923,1.0
884,074,121,75,4.2774405,305.2070923,0.6159514
885,074,122,69,1.0329247,305.2070923,0.1487412
886,074,122,70,6.9444447,305.2070923,1.0
887,074,122,71,6.9444447,305.2070923,1.0
888,074,122,72,5.8811512,305.2070923,0.8468858
889,074,122,73,1.690946,305.2070923,0.2434962
890,074,122,74,2.0248985,305.2070923,0.2915854
891,074,122,75,3.93749,305.2070923,0.5669985
892,074,123,69,0.199905,305.2070923,0.0287863
893,074,123,70,6.9059105,305.2070923,0.9944511
894,074,123,71,6.9444447,305.2070923,1.0
895,074,123,72,6.9444447,305.2070923,1.0
896,074,123,73,1.0263879,305.2070923,0.1477999
897,074,123,74,1.6321133,305.2070923,0.2350243
898,074,123,75,3.766304,305.2070923,0.5423478
899,074,124,70,5.9064145,305.2070923,0.8505237
900,074,124,71,6.9444447,305.2070923,1.0
901,074,124,72,6.9444447,305.2070923,1.0
902,074,124,73,3.190872,305.2070923,0.4594856
903,074,124,74,3.294297,305.2070923,0.4743788
904,074,124,75,5.2084451,305.2070923,0.7500161
905,074,125,70,4.3184056,305.2070923,0.6218504
906,074,125,71,6.9444447,305.2070923,1.0
907,074,125,72,6.9444447,305.2070923,1.0
908,074,125,73,6.9444447,305.2070923,1.0
909,074,125,74,6.9444447,305.2070923,1.0
910,074,125,75,4.1760216,305.2070923,0.6013471
911,074,126,70,2.7303464,305.2070923,0.3931699
912,074,126,71,6.9444447,305.2070923,1.0
913,074,126,72,6.9444447,305.2070923,1.0
914,074,126,73,6.9444447,305.2070923,1.0
915,074,126,74,6.9444447,305.2070923,1.0
916,074,126,75,2.7030151,305.2070923,0.3892342
917,074,127,70,1.1796936,305.2070923,0.1698759
918,074,127,71,6.9444447,305.2070923,1.0
919,074,127,72,6.9444447,305.2070923,1.0
920,074,127,73,6.9444447,305.2070923,1.0
921,074,127,74,6.9444447,305.2070923,1.0
922,074,127,75,2.9409261,305.2070923,0.4234934
923,074,128,70,0.0865529,305.2070923,0.0124636
924,074,128,71,4.3057752,305.2070923,0.6200316
925,074,128,72,3.1337869,305.2070923,0.4512653
926,074,128,73,2.0679233,305.2070923,0.297781
927,074,128,74,2.2950802,305.2070923,0.3304915
928,074,128,75,1.0026493,305.2070923,0.1443815
929,074,130,72,2.8334532,305.2070923,0.4080172
930,074,130,73,4.7578101,305.2070923,0.6851246
931,074,130,74,4.5306616,305.2070923,0.6524153
932,074,130,75,1.4331539,305.2070923,0.2063742
933,074,131,72,0.976038,305.2070923,0.1405495
934,074,131,73,5.5783772,305.2070923,0.8032863
935,074,131,74,5.9833951,305.2070923,0.8616089
936,074,131,75,1.8520976,305.2070923,0.2667021
937,074a,122,72,1.0632932,30.0165806,0.1531142
938,074a,122,73,5.2534986,30.0165806,0.7565038
939,074a,122,74,4.9195457,30.0165806,0.7084146
940,074a,122,75,0.1454163,30.0165806,0.0209399
941,074a,123,73,5.9180565,30.0165806,0.8522002
942,074a,123,74,5.3123312,30.0165806,0.7649757
943,074a,124,73,3.7535725,30.0165806,0.5405144
944,074a,124,74,3.6501474,30.0165806,0.5256212
945,074a,124,75,0.0007206,30.0165806,0.0001038
946,075,128,72,2.5154223,40.5148354,0.3622208
947,075,128,73,4.8765211,40.5148354,0.7022191
948,075,128,74,4.6493645,40.5148354,0.6695085
949,075,128,75,1.7611078,40.5148354,0.2535995
