obsnme,head,date,time
ob_162_45,4781.81061,2007-01-10,00:00:00
ob_162_46,4779.76061,2007-02-06,00:00:00
ob_162_47,4779.230610000001,2007-03-19,00:00:00
ob_162_48,4777.4006100000015,2007-04-16,00:00:00
ob_162_49,4778.87061,2007-05-07,00:00:00
ob_162_50,4771.34061,2007-06-06,00:00:00
ob_162_51,4764.45061,2007-07-10,00:00:00
ob_162_52,4762.10061,2007-08-07,00:00:00
ob_163_1,4854.21537,1981-04-01,00:00:00
ob_163_2,4854.02537,1981-04-22,00:00:00
ob_163_3,4853.92537,1981-05-22,00:00:00
ob_163_4,4853.80537,1981-06-18,00:00:00
ob_163_5,4853.75537,1981-07-22,00:00:00
ob_163_6,4854.35537,1981-08-17,00:00:00
ob_163_7,4854.075370000001,1981-09-18,00:00:00
ob_163_8,4853.30537,1981-10-19,00:00:00
ob_163_9,4853.42537,1981-11-19,00:00:00
ob_163_10,4853.40537,1981-12-16,00:00:00
ob_163_11,4853.325370000001,1982-01-22,00:00:00
ob_163_12,4853.4153700000015,1982-02-18,00:00:00
ob_163_13,4853.55537,1982-03-18,00:00:00
ob_163_14,4853.13537,1982-06-21,00:00:00
ob_163_15,4853.125370000002,1982-07-19,00:00:00
ob_163_16,4854.38537,1982-08-16,00:00:00
ob_163_17,4853.085370000002,1983-05-19,00:00:00
ob_163_18,4853.325370000001,1983-07-12,00:00:00
ob_165_1,4853.00996,2000-01-06,00:00:00
ob_165_2,4853.00996,2000-02-04,00:00:00
ob_165_3,4852.90996,2000-03-01,00:00:00
ob_165_4,4852.40996,2000-03-30,00:00:00
ob_165_5,4851.20996,2000-05-05,00:00:00
ob_165_6,4849.90996,2000-06-02,00:00:00
ob_165_7,4848.50996,2000-07-11,00:00:00
ob_165_8,4846.90996,2000-08-21,00:00:00
ob_165_9,4846.96996,2000-09-29,00:00:00
ob_165_10,4848.25996,2000-11-14,00:00:00
ob_165_11,4848.50996,2001-01-30,00:00:00
ob_165_12,4847.41996,2001-04-24,00:00:00
ob_165_13,4843.91996,2001-10-19,00:00:00
ob_165_14,4845.48996,2002-01-28,00:00:00
ob_165_15,4838.41996,2005-05-04,00:00:00
ob_165_16,4836.849960000001,2005-05-25,00:00:00
ob_165_17,4832.019960000001,2009-06-24,00:00:00
ob_166_1,4829.02832,1989-03-15,00:00:00
ob_166_2,4827.628320000002,2000-11-20,00:00:00
ob_167_1,5096.78193,1990-11-20,00:00:00
ob_167_2,5096.99193,1991-03-06,00:00:00
ob_167_3,5096.5819299999985,1991-06-11,00:00:00
ob_167_4,5096.09193,1991-08-06,00:00:00
ob_167_5,5095.85193,1991-12-04,00:00:00
ob_167_6,5096.86193,1992-03-11,00:00:00
ob_167_7,5095.27193,1992-06-09,00:00:00
ob_167_8,5094.7119299999995,1992-09-14,00:00:00
ob_167_9,5094.7119299999995,1992-12-28,00:00:00
ob_167_10,5095.38193,1993-03-25,00:00:00
ob_167_11,5095.161929999998,1993-06-14,00:00:00
ob_167_12,5094.18193,1993-09-14,00:00:00
ob_167_13,5094.371929999998,1993-12-23,00:00:00
ob_167_14,5093.86193,1994-06-08,00:00:00
ob_167_15,5092.911929999998,1994-09-08,00:00:00
ob_167_16,5093.1719299999995,1994-12-14,00:00:00
ob_167_17,5095.19193,1995-06-06,00:00:00
ob_167_18,5096.1719299999995,1995-09-19,00:00:00
ob_167_19,5096.86193,1995-12-05,00:00:00
ob_167_20,5097.56193,1996-03-06,00:00:00
ob_167_21,5098.44193,1996-06-12,00:00:00
ob_167_22,5098.44193,1996-09-10,00:00:00
ob_167_23,5098.88193,1996-12-10,00:00:00
ob_167_24,5099.9619299999995,1997-03-27,00:00:00
ob_167_25,5100.84193,1997-06-25,00:00:00
ob_167_26,5100.65193,1997-09-17,00:00:00
ob_167_27,5100.93193,1998-04-30,00:00:00
ob_175_1,4827.71973,1995-11-21,00:00:00
ob_175_2,4823.71973,2000-11-20,00:00:00
ob_178_1,5085.94996,1981-03-21,00:00:00
ob_178_2,5085.87996,1981-04-22,00:00:00
ob_178_3,5085.58996,1981-05-22,00:00:00
ob_178_4,5085.12996,1981-06-18,00:00:00
ob_178_5,5084.35996,1981-07-22,00:00:00
ob_178_6,5083.92996,1981-08-17,00:00:00
ob_178_7,5083.62996,1981-09-18,00:00:00
ob_178_8,5083.7299600000015,1981-10-19,00:00:00
ob_178_9,5084.019960000001,1981-11-19,00:00:00
ob_178_10,5084.269960000001,1981-12-16,00:00:00
ob_178_11,5084.599960000001,1982-01-22,00:00:00
ob_178_12,5084.86996,1982-02-18,00:00:00
ob_178_13,5085.02996,1982-03-18,00:00:00
ob_178_14,5085.21996,1982-04-20,00:00:00
ob_178_15,5084.96996,1982-05-19,00:00:00
ob_178_16,5084.38996,1982-06-21,00:00:00
ob_178_17,5083.67996,1982-07-19,00:00:00
ob_178_18,5083.349960000001,1982-08-17,00:00:00
ob_178_19,5083.309960000001,1982-09-22,00:00:00
ob_178_20,5083.90996,1982-10-20,00:00:00
ob_178_21,5086.89996,1983-02-24,00:00:00
ob_178_22,5087.28996,1983-05-19,00:00:00
ob_178_23,5086.769960000001,1983-07-12,00:00:00
ob_178_24,5086.62996,1983-08-16,00:00:00
ob_178_25,5086.74996,1983-10-11,00:00:00
ob_178_26,5086.36996,1985-12-10,00:00:00
ob_178_27,5090.02996,1986-03-11,00:00:00
ob_178_28,5088.4799600000015,1986-06-04,00:00:00
ob_178_29,5085.559960000001,1987-12-08,00:00:00
ob_178_30,5085.35996,1988-03-08,00:00:00
ob_179_1,4829.77686,1989-03-31,00:00:00
ob_179_2,4827.37686,1999-08-13,00:00:00
ob_179_3,4827.676860000001,1999-12-08,00:00:00
ob_179_4,4827.676860000001,1999-12-29,00:00:00
ob_179_5,4827.47686,2000-01-28,00:00:00
ob_179_6,4826.87686,2000-03-01,00:00:00
ob_179_7,4826.07686,2000-03-30,00:00:00
ob_179_8,4825.37686,2000-06-05,00:00:00
ob_179_9,4824.07686,2000-08-21,00:00:00
ob_179_10,4826.08686,2000-11-14,00:00:00
ob_179_11,4826.04686,2000-12-07,00:00:00
ob_179_12,4825.36686,2001-01-30,00:00:00
ob_179_13,4824.8468600000015,2001-03-15,00:00:00
ob_179_14,4824.176860000001,2001-04-24,00:00:00
ob_179_15,4823.71686,2002-01-28,00:00:00
ob_179_16,4819.5968600000015,2005-04-20,00:00:00
ob_179_17,4818.94686,2005-05-25,00:00:00
ob_183_1,4854.0127,2000-01-14,00:00:00
ob_183_2,4853.6127,2000-01-18,00:00:00
ob_183_3,4853.5127,2000-01-21,00:00:00
ob_183_4,4853.3127,2000-01-25,00:00:00
ob_183_5,4853.2127,2000-01-26,00:00:00
ob_183_6,4853.2127,2000-01-28,00:00:00
ob_183_7,4853.1127,2000-01-31,00:00:00
ob_183_8,4853.0127,2000-02-01,00:00:00
ob_183_9,4852.8127,2000-02-07,00:00:00
ob_183_10,4852.4127,2000-02-24,00:00:00
ob_183_11,4852.2127,2000-03-01,00:00:00
ob_183_12,4852.0127,2000-03-08,00:00:00
ob_183_13,4851.8127,2000-03-10,00:00:00
ob_183_14,4851.8127,2000-03-15,00:00:00
ob_183_15,4851.8127,2000-03-16,00:00:00
ob_183_16,4851.5127,2000-03-27,00:00:00
ob_183_17,4851.3127,2000-03-30,00:00:00
ob_183_18,4851.1127,2000-04-07,00:00:00
ob_183_19,4851.0127,2000-04-14,00:00:00
ob_183_20,4850.7127,2000-04-21,00:00:00
ob_183_21,4850.6127,2000-04-27,00:00:00
ob_183_22,4850.4127,2000-05-05,00:00:00
ob_183_23,4850.1127,2000-05-12,00:00:00
ob_183_24,4850.0127,2000-05-18,00:00:00
ob_183_25,4849.6127,2000-06-02,00:00:00
ob_183_26,4849.0127,2000-06-23,00:00:00
ob_183_27,4848.5127,2000-07-11,00:00:00
ob_183_28,4847.4127,2000-08-21,00:00:00
ob_183_29,4847.3127,2000-08-31,00:00:00
ob_183_30,4846.9127,2000-09-15,00:00:00
ob_183_31,4846.8127,2000-09-19,00:00:00
ob_183_32,4846.5127,2000-09-29,00:00:00
ob_183_33,4845.5127,2000-11-20,00:00:00
ob_183_34,4845.1827,2000-12-07,00:00:00
ob_183_35,4844.3427,2001-01-30,00:00:00
ob_183_36,4843.7627,2001-03-15,00:00:00
ob_183_37,4843.2127,2001-04-24,00:00:00
ob_183_38,4840.3127,2001-10-19,00:00:00
ob_183_39,4839.5827,2001-12-28,00:00:00
ob_183_40,4839.4127,2002-01-28,00:00:00
ob_183_41,4838.9627,2002-03-29,00:00:00
ob_183_42,4837.1227,2002-10-01,00:00:00
ob_183_43,4835.1527,2003-07-15,00:00:00
ob_183_44,4833.6227,2004-03-10,00:00:00
ob_183_45,4831.5627,2005-02-02,00:00:00
ob_183_46,4831.5227,2005-03-08,00:00:00
ob_183_47,4831.3927,2005-04-20,00:00:00
ob_183_48,4831.2127,2005-05-25,00:00:00
ob_183_49,4829.8327,2006-01-12,00:00:00
ob_183_50,4829.8027,2006-02-08,00:00:00
ob_183_51,4829.5527,2006-03-29,00:00:00
ob_183_52,4829.6627,2006-05-02,00:00:00
ob_184_1,4846.0127,2000-02-24,00:00:00
ob_184_2,4846.1127,2000-03-01,00:00:00
ob_184_3,4846.2127,2000-03-02,00:00:00
ob_184_4,4846.0127,2000-03-08,00:00:00
ob_184_5,4845.9127,2000-03-10,00:00:00
ob_184_6,4845.9127,2000-03-15,00:00:00
ob_184_7,4845.8127,2000-03-16,00:00:00
ob_184_8,4845.6127,2000-03-27,00:00:00
ob_184_9,4845.3127,2000-03-30,00:00:00
ob_184_10,4845.1127,2000-04-07,00:00:00
ob_184_11,4845.0127,2000-04-14,00:00:00
ob_184_12,4844.8127,2000-04-21,00:00:00
ob_184_13,4844.7127,2000-04-27,00:00:00
ob_184_14,4844.4127,2000-05-05,00:00:00
ob_184_15,4844.2127,2000-05-12,00:00:00
ob_184_16,4844.1127,2000-05-18,00:00:00
ob_184_17,4843.6127,2000-06-02,00:00:00
ob_184_18,4843.0127,2000-06-23,00:00:00
ob_184_19,4842.6127,2000-07-11,00:00:00
ob_184_20,4842.6127,2000-08-21,00:00:00
ob_184_21,4840.9127,2000-09-15,00:00:00
ob_184_22,4840.8127,2000-09-19,00:00:00
ob_184_23,4840.5127,2000-09-29,00:00:00
ob_184_24,4839.5027,2000-11-20,00:00:00
ob_184_25,4839.1927,2000-12-07,00:00:00
ob_184_26,4833.3027,2001-01-28,00:00:00
ob_184_27,4838.3227,2001-01-30,00:00:00
ob_184_28,4837.7827,2001-03-15,00:00:00
ob_184_29,4832.8627,2001-03-29,00:00:00
ob_184_30,4837.1627,2001-04-24,00:00:00
ob_184_31,4834.1527,2001-10-19,00:00:00
ob_184_32,4833.4327,2001-12-28,00:00:00
ob_184_33,4830.9527,2002-10-01,00:00:00
ob_184_34,4828.8727,2003-07-15,00:00:00
ob_184_35,4827.3727,2004-03-10,00:00:00
ob_184_36,4825.3527,2005-02-02,00:00:00
ob_184_37,4825.3127,2005-03-08,00:00:00
ob_184_38,4825.1627,2005-04-20,00:00:00
ob_184_39,4824.9927,2005-05-25,00:00:00
ob_184_40,4823.6327,2006-01-12,00:00:00
ob_184_41,4823.5727,2006-02-08,00:00:00
ob_184_42,4823.6027,2006-03-29,00:00:00
ob_184_43,4823.6927,2006-05-02,00:00:00
ob_185_1,4988.45322,1990-11-20,00:00:00
ob_185_2,4988.66322,1991-03-06,00:00:00
ob_185_3,4986.90322,1991-12-04,00:00:00
ob_185_4,4990.36322,1992-09-14,00:00:00
ob_185_5,4985.81322,1992-12-28,00:00:00
ob_185_6,4988.48322,1993-03-25,00:00:00
ob_185_7,4987.73322,1993-06-14,00:00:00
ob_185_8,4986.2132200000015,1993-12-28,00:00:00
ob_185_9,4986.8832200000015,1994-03-24,00:00:00
ob_185_10,4985.793220000001,1995-03-15,00:00:00
ob_185_11,4984.52322,1995-09-19,00:00:00
ob_185_12,4990.753220000001,1995-12-05,00:00:00
ob_185_13,4994.08322,1996-06-12,00:00:00
ob_185_14,4990.69322,1996-10-19,00:00:00
ob_185_15,4991.15322,1996-12-10,00:00:00
ob_185_16,4993.87322,1997-03-27,00:00:00
ob_185_17,4992.33322,1997-09-17,00:00:00
ob_185_18,4995.52322,1998-04-29,00:00:00
ob_185_19,4991.35322,2000-09-29,00:00:00
ob_185_20,4990.303220000002,2000-11-14,00:00:00
ob_185_21,4991.503220000001,2001-01-30,00:00:00
ob_185_22,4991.53322,2001-03-15,00:00:00
ob_185_23,4991.41322,2001-04-24,00:00:00
ob_185_24,4978.56322,2004-12-15,00:00:00
ob_185_25,4976.013220000002,2005-07-06,00:00:00
ob_185_26,4975.10322,2005-08-01,00:00:00
ob_185_27,4975.24322,2005-09-02,00:00:00
ob_185_28,4965.70322,2006-01-12,00:00:00
ob_185_29,4980.3832200000015,2006-02-27,00:00:00
ob_185_30,4983.253220000001,2006-04-11,00:00:00
ob_185_31,4982.89322,2006-05-08,00:00:00
ob_185_32,4983.803220000002,2006-06-12,00:00:00
ob_185_33,4982.69322,2006-07-05,00:00:00
ob_185_34,4982.513220000002,2006-10-31,00:00:00
ob_185_35,4983.343220000002,2006-12-18,00:00:00
ob_185_36,4981.4232200000015,2007-01-10,00:00:00
ob_185_37,4981.3832200000015,2007-02-06,00:00:00
ob_185_38,4981.263220000002,2007-03-19,00:00:00
ob_185_39,4980.003220000001,2007-04-16,00:00:00
ob_185_40,4980.74322,2007-05-07,00:00:00
ob_185_41,4979.843220000002,2007-06-06,00:00:00
ob_185_42,4975.1332200000015,2007-07-10,00:00:00
ob_185_43,4978.77322,2007-08-07,00:00:00
ob_188_1,4739.53711,1996-10-25,00:00:00
ob_188_2,4754.47711,1998-05-08,00:00:00
ob_189_1,5120.82959,1989-02-22,00:00:00
ob_189_2,5125.40959,2008-12-02,00:00:00
ob_192_1,4827.33594,1999-09-30,00:00:00
ob_192_2,4827.33594,1999-10-04,00:00:00
ob_192_3,4828.03594,1999-10-18,00:00:00
ob_192_4,4827.93594,1999-10-22,00:00:00
ob_192_5,4827.23594,1999-12-03,00:00:00
ob_192_6,4827.13594,1999-12-08,00:00:00
ob_192_7,4826.63594,2000-01-06,00:00:00
ob_192_8,4826.43594,2000-01-28,00:00:00
ob_192_9,4826.43594,2000-02-01,00:00:00
ob_192_10,4826.13594,2000-03-01,00:00:00
ob_192_11,4826.03594,2000-03-10,00:00:00
ob_192_12,4825.83594,2000-03-30,00:00:00
ob_192_13,4825.33594,2000-05-05,00:00:00
ob_192_14,4824.93594,2000-06-02,00:00:00
ob_192_15,4824.53594,2000-07-11,00:00:00
ob_192_16,4824.13594,2000-08-21,00:00:00
ob_192_17,4823.93594,2000-09-15,00:00:00
ob_192_18,4823.93594,2000-09-19,00:00:00
ob_192_19,4823.73594,2000-09-29,00:00:00
ob_192_20,4823.5259399999995,2000-11-14,00:00:00
ob_192_21,4823.51594,2000-12-07,00:00:00
ob_192_22,4823.28594,2001-01-30,00:00:00
ob_192_23,4823.09594,2001-03-15,00:00:00
ob_192_24,4822.82594,2001-04-24,00:00:00
ob_192_25,4821.43594,2001-10-19,00:00:00
ob_192_26,4821.20594,2001-12-28,00:00:00
ob_192_27,4821.20594,2002-01-28,00:00:00
ob_192_28,4821.03594,2002-03-29,00:00:00
ob_192_29,4820.16594,2002-10-01,00:00:00
ob_192_30,4819.62594,2004-02-10,00:00:00
ob_192_31,4819.62594,2004-03-10,00:00:00
ob_192_32,4818.3159399999995,2005-02-02,00:00:00
ob_192_33,4818.28594,2005-03-08,00:00:00
ob_192_34,4818.18594,2005-04-20,00:00:00
ob_192_35,4817.55594,2005-05-25,00:00:00
ob_192_36,4817.61594,2006-01-12,00:00:00
ob_192_37,4817.74594,2006-02-08,00:00:00
ob_192_38,4818.07594,2006-03-29,00:00:00
ob_193_1,4698.1193,1982-02-23,00:00:00
ob_193_2,4698.1193,1982-03-18,00:00:00
ob_193_3,4698.3693,1985-02-09,00:00:00
ob_193_4,4699.0893,1985-05-15,00:00:00
ob_193_5,4698.5593,1985-12-11,00:00:00
ob_193_6,4699.4793,1986-06-05,00:00:00
ob_193_7,4698.2393,1986-08-19,00:00:00
ob_193_8,4698.7593,2005-02-02,00:00:00
ob_193_9,4698.3493,2005-03-07,00:00:00
ob_193_10,4698.5193,2005-04-12,00:00:00
ob_193_11,4699.6293,2005-05-04,00:00:00
ob_193_12,4699.5393,2005-06-09,00:00:00
ob_193_13,4699.8993,2005-07-07,00:00:00
ob_193_14,4698.9493,2005-08-03,00:00:00
ob_193_15,4698.8793,2006-03-02,00:00:00
ob_194_1,4841.415529999998,1999-05-18,00:00:00
ob_194_2,4844.915529999998,1999-12-08,00:00:00
ob_194_3,4844.415529999998,1999-12-29,00:00:00
ob_194_4,4843.2155299999995,2000-01-28,00:00:00
ob_194_5,4842.915529999998,2000-02-04,00:00:00
ob_194_6,4842.2155299999995,2000-03-01,00:00:00
ob_194_7,4841.2155299999995,2000-03-30,00:00:00
ob_194_8,4838.915529999998,2000-06-07,00:00:00
ob_194_9,4835.61553,2000-08-21,00:00:00
ob_194_10,4835.61553,2000-09-29,00:00:00
ob_194_11,4836.28553,2000-11-16,00:00:00
ob_194_12,4836.22553,2000-12-07,00:00:00
ob_194_13,4835.7955299999985,2001-01-30,00:00:00
ob_194_14,4835.4655299999995,2001-03-15,00:00:00
ob_194_15,4834.73553,2001-04-24,00:00:00
ob_194_16,4829.05553,2001-10-19,00:00:00
ob_194_17,4831.82553,2002-01-28,00:00:00
ob_195_1,4841.415529999998,1999-05-21,00:00:00
ob_195_2,4854.415529999998,1999-08-13,00:00:00
ob_195_3,4853.915529999998,1999-09-10,00:00:00
ob_195_4,4852.51553,1999-10-22,00:00:00
ob_195_5,4851.01553,1999-12-08,00:00:00
ob_195_6,4850.61553,1999-12-29,00:00:00
ob_195_7,4849.2155299999995,2000-01-28,00:00:00
ob_195_8,4848.2155299999995,2000-03-01,00:00:00
ob_195_9,4847.2155299999995,2000-03-30,00:00:00
ob_195_10,4846.01553,2000-05-05,00:00:00
ob_195_11,4844.915529999998,2000-06-02,00:00:00
ob_195_12,4843.11553,2000-07-11,00:00:00
ob_195_13,4841.61553,2000-08-21,00:00:00
ob_195_14,4841.7155299999995,2000-09-29,00:00:00
ob_195_15,4842.3355299999985,2000-11-14,00:00:00
ob_195_16,4842.26553,2000-12-07,00:00:00
ob_195_17,4841.82553,2001-01-30,00:00:00
ob_195_18,4841.53553,2001-03-15,00:00:00
ob_195_19,4840.78553,2001-04-24,00:00:00
ob_195_20,4834.84553,2001-10-19,00:00:00
ob_195_21,4837.915529999998,2002-01-28,00:00:00
ob_195_22,4831.915529999998,2005-03-08,00:00:00
ob_196_1,4844.53369,1998-02-23,00:00:00
ob_196_2,4833.93369,1999-08-13,00:00:00
ob_196_3,4833.93369,1999-09-10,00:00:00
ob_196_4,4833.43369,1999-10-22,00:00:00
ob_196_5,4833.43369,1999-12-08,00:00:00
ob_196_6,4833.53369,1999-12-29,00:00:00
ob_196_7,4833.53369,2000-01-28,00:00:00
ob_196_8,4833.73369,2000-02-04,00:00:00
ob_196_9,4833.53369,2000-03-01,00:00:00
ob_196_10,4832.93369,2000-03-30,00:00:00
ob_196_11,4832.43369,2000-05-05,00:00:00
ob_196_12,4832.23369,2000-06-02,00:00:00
ob_196_13,4832.03369,2000-07-11,00:00:00
ob_196_14,4831.23369,2000-08-21,00:00:00
ob_196_15,4830.53369,2000-09-29,00:00:00
ob_196_16,4831.31369,2000-11-14,00:00:00
ob_196_17,4831.44369,2000-12-07,00:00:00
ob_196_18,4831.03369,2001-01-30,00:00:00
ob_196_19,4830.68369,2001-03-15,00:00:00
ob_196_20,4829.92369,2001-04-24,00:00:00
ob_196_21,4825.51369,2001-10-19,00:00:00
ob_196_22,4828.17369,2002-01-28,00:00:00
ob_196_23,4823.40369,2005-03-08,00:00:00
ob_196_24,4821.96369,2005-04-20,00:00:00
ob_196_25,4819.84369,2005-05-25,00:00:00
ob_197_1,5053.33008,2003-07-31,00:00:00
ob_197_2,5031.3200799999995,2015-06-22,00:00:00
ob_198_1,5053.51008,1991-03-06,00:00:00
ob_198_2,5050.850079999998,1991-08-06,00:00:00
ob_198_3,5049.74008,1991-12-04,00:00:00
ob_198_4,5050.24008,1992-03-11,00:00:00
ob_198_5,5048.54008,1992-09-14,00:00:00
ob_198_6,5050.230079999998,1992-12-28,00:00:00
ob_198_7,5052.47008,1993-03-25,00:00:00
ob_198_8,5048.5700799999995,1993-09-14,00:00:00
ob_198_9,5050.14008,1993-12-22,00:00:00
ob_198_10,5046.63008,1994-03-24,00:00:00
ob_198_11,5046.33008,1994-09-08,00:00:00
ob_198_12,5048.12008,1994-12-14,00:00:00
ob_198_13,5050.24008,1995-03-15,00:00:00
ob_198_14,5052.21008,1995-09-19,00:00:00
ob_198_15,5055.850079999998,1995-12-05,00:00:00
ob_198_16,5057.730079999998,1996-03-07,00:00:00
ob_198_17,5054.08008,1996-06-12,00:00:00
ob_198_18,5055.37008,1996-09-10,00:00:00
ob_198_19,5057.83008,1996-12-10,00:00:00
ob_198_20,5059.64008,1997-03-27,00:00:00
ob_198_21,5058.230079999998,1997-06-25,00:00:00
ob_198_22,5059.33008,1997-09-17,00:00:00
ob_199_1,4697.14127,1982-01-01,00:00:00
ob_199_2,4689.35127,1982-03-09,00:00:00
ob_199_3,4698.19127,1983-08-16,00:00:00
ob_199_4,4696.72127,1985-12-11,00:00:00
ob_199_5,4698.61127,2004-04-27,00:00:00
ob_199_6,4698.171270000002,2004-06-28,00:00:00
ob_199_7,4697.76127,2004-12-16,00:00:00
ob_199_8,4697.88127,2005-02-02,00:00:00
ob_199_9,4697.82127,2005-03-07,00:00:00
ob_199_10,4698.47127,2005-04-12,00:00:00
ob_199_11,4698.451270000001,2005-05-04,00:00:00
ob_199_12,4698.661270000001,2005-06-09,00:00:00
ob_199_13,4699.02127,2005-07-07,00:00:00
ob_201_1,5129.53809,1987-07-20,00:00:00
ob_201_2,5118.03809,1990-11-02,00:00:00
ob_201_3,5120.3480899999995,1991-03-06,00:00:00
ob_201_4,5117.4280899999985,1991-08-06,00:00:00
ob_201_5,5116.16809,1991-12-04,00:00:00
ob_201_6,5115.21809,1992-06-09,00:00:00
ob_201_7,5112.18809,1992-09-14,00:00:00
ob_201_8,5114.85809,1992-12-28,00:00:00
ob_201_9,5117.28809,1993-03-25,00:00:00
ob_201_10,5118.94809,1993-06-14,00:00:00
ob_201_11,5115.53809,1993-09-13,00:00:00
ob_201_12,5116.98809,1993-12-22,00:00:00
ob_201_13,5117.29809,1994-03-23,00:00:00
ob_201_14,5115.01809,1994-06-08,00:00:00
ob_201_15,5113.40809,1994-12-13,00:00:00
ob_201_16,5116.99809,1995-03-15,00:00:00
ob_201_17,5126.15809,1995-09-19,00:00:00
ob_201_18,5125.89809,1995-12-05,00:00:00
ob_201_19,5126.54809,1996-09-10,00:00:00
ob_201_20,5125.6380899999995,1996-12-10,00:00:00
ob_201_21,5134.70809,1997-03-27,00:00:00
ob_201_22,5128.8480899999995,1997-09-17,00:00:00
ob_203_1,4712.57979,1981-03-31,00:00:00
ob_203_2,4711.77979,1981-04-23,00:00:00
ob_203_3,4713.17979,1981-05-22,00:00:00
ob_203_4,4715.37979,1981-06-18,00:00:00
ob_203_5,4708.9797899999985,1981-07-23,00:00:00
ob_203_6,4712.27979,1981-08-18,00:00:00
ob_203_7,4712.27979,1981-09-20,00:00:00
ob_203_8,4713.77979,1981-10-21,00:00:00
ob_203_9,4712.77979,1981-11-20,00:00:00
ob_203_10,4714.87979,1981-12-16,00:00:00
ob_203_11,4712.67979,1982-01-24,00:00:00
ob_203_12,4714.9797899999985,1982-02-19,00:00:00
ob_203_13,4715.57979,1982-03-22,00:00:00
ob_203_14,4716.07979,1982-05-20,00:00:00
ob_203_15,4717.07979,1982-06-23,00:00:00
ob_203_16,4716.57979,1982-07-20,00:00:00
ob_203_17,4714.87979,1982-08-17,00:00:00
ob_203_18,4715.27979,1982-09-23,00:00:00
ob_203_19,4715.27979,1982-10-21,00:00:00
ob_203_20,4710.4797899999985,1982-12-22,00:00:00
ob_203_21,4716.9797899999985,1983-01-28,00:00:00
ob_203_22,4715.67979,1983-02-24,00:00:00
ob_203_23,4715.57979,1983-03-30,00:00:00
ob_203_24,4715.57979,1983-05-03,00:00:00
ob_203_25,4716.4797899999985,1983-06-08,00:00:00
ob_203_26,4715.9797899999985,1983-07-08,00:00:00
ob_203_27,4715.9797899999985,1983-08-09,00:00:00
ob_203_28,4715.87979,1983-09-15,00:00:00
ob_203_29,4715.37979,1983-11-01,00:00:00
ob_203_30,4717.57979,1983-12-21,00:00:00
ob_203_31,4715.4797899999985,1984-02-16,00:00:00
ob_203_32,4716.27979,1986-06-05,00:00:00
ob_203_33,4713.9797899999985,1986-08-19,00:00:00
ob_203_34,4715.07979,1986-12-03,00:00:00
ob_203_35,4715.27979,1987-03-10,00:00:00
ob_203_36,4715.4797899999985,1987-06-16,00:00:00
ob_203_37,4711.4797899999985,1987-08-17,00:00:00
ob_203_38,4714.27979,1987-12-09,00:00:00
ob_203_39,4714.57979,1988-03-09,00:00:00
ob_203_40,4714.9797899999985,1988-06-07,00:00:00
ob_203_41,4712.67979,1988-07-13,00:00:00
ob_203_42,4711.37979,1988-08-17,00:00:00
ob_203_43,4711.87979,1988-09-20,00:00:00
ob_203_44,4707.4797899999985,1989-09-14,00:00:00
ob_203_45,4719.9797899999985,1990-03-21,00:00:00
ob_203_46,4715.57979,1990-06-08,00:00:00
ob_203_47,4715.57979,1990-06-15,00:00:00
ob_203_48,4715.37979,1990-06-21,00:00:00
ob_203_49,4715.67979,1990-06-27,00:00:00
ob_203_50,4714.17979,1990-07-03,00:00:00
ob_203_51,4710.27979,1990-07-11,00:00:00
ob_203_52,4712.77979,1990-07-17,00:00:00
ob_203_53,4714.67979,1990-07-24,00:00:00
ob_203_54,4712.77979,1990-07-31,00:00:00
ob_203_55,4712.57979,1990-08-07,00:00:00
ob_203_56,4712.57979,1990-08-14,00:00:00
ob_203_57,4713.27979,1990-08-21,00:00:00
ob_203_58,4712.07979,1990-08-28,00:00:00
ob_203_59,4710.4797899999985,1990-09-04,00:00:00
ob_203_60,4711.37979,1990-09-11,00:00:00
ob_203_61,4710.67979,1990-09-18,00:00:00
ob_203_62,4712.37979,1990-09-25,00:00:00
ob_203_63,4713.67979,1990-10-02,00:00:00
ob_203_64,4713.9797899999985,1990-10-09,00:00:00
ob_203_65,4712.37979,1990-10-16,00:00:00
ob_203_66,4711.17979,1990-10-23,00:00:00
ob_203_67,4714.17979,1990-10-30,00:00:00
ob_203_68,4713.67979,1990-11-06,00:00:00
ob_203_69,4712.57979,1990-11-13,00:00:00
ob_203_70,4713.27979,1990-11-20,00:00:00
ob_203_71,4714.17979,1990-11-27,00:00:00
ob_203_72,4714.37979,1990-12-04,00:00:00
ob_203_73,4714.17979,1990-12-11,00:00:00
ob_203_74,4714.17979,1990-12-18,00:00:00
ob_203_75,4713.67979,1991-01-02,00:00:00
ob_203_76,4709.9797899999985,1991-01-08,00:00:00
ob_203_77,4711.37979,1991-01-15,00:00:00
ob_203_78,4712.37979,1991-01-22,00:00:00
ob_203_79,4714.17979,1991-02-05,00:00:00
ob_203_80,4714.17979,1991-02-19,00:00:00
ob_203_81,4715.07979,1991-03-06,00:00:00
ob_203_82,4708.57979,1991-03-21,00:00:00
ob_203_83,4708.67979,1991-04-02,00:00:00
ob_203_84,4707.27979,1991-04-16,00:00:00
ob_203_85,4707.27979,1991-04-30,00:00:00
ob_203_86,4706.77979,1991-05-07,00:00:00
ob_203_87,4708.87979,1991-05-14,00:00:00
ob_203_88,4708.67979,1991-05-21,00:00:00
